,State Code,1,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55
Population,Population,1984,2165,417,31794,1561,11699,1347,1079,68416,7960,1448,79,3756,1798,193,593,449,728,205,11544,63096,4519,3181,272,2667,108,937,1687,2436,30109,140,24368,3855,1001,982,698,10316,3840,1999,33,1999,11958,1319,676,8675,3192,424,419
Age,Age 0 to 4,0,0,0,492,0,0,0,0,0,192,168,0,0,0,0,0,0,0,0,0,154,0,295,0,0,0,0,0,0,345,0,174,0,0,0,0,0,0,0,0,100,0,0,0,81,0,0,0
Age,Age 05 to 09,0,185,0,78,0,218,0,0,860,293,0,0,98,0,0,0,0,0,0,134,309,125,0,0,110,0,0,0,0,135,0,69,0,0,0,0,322,150,0,0,0,447,0,0,126,0,0,0
Age,Age 10 to 19,14,43,78,1551,128,471,0,0,5973,73,388,0,179,228,131,152,0,194,0,1819,4983,1198,0,0,388,0,111,236,362,1202,0,1615,609,351,0,0,568,602,0,33,533,348,0,0,945,139,0,0
Age,Age 20 to 24,0,0,0,2950,57,571,0,0,4067,613,285,0,184,203,0,0,0,0,0,462,4614,57,0,0,1640,0,94,0,0,2313,0,1670,0,0,0,0,1084,674,0,0,182,333,50,0,961,335,0,85
Age,Age 25 to 29,235,242,46,5912,0,1455,0,238,7104,1794,223,0,589,482,0,0,151,41,0,878,7457,116,704,120,103,0,0,595,0,3973,0,2223,373,45,317,0,2244,258,0,0,0,978,372,0,1875,131,219,20
Age,Age 30 to 34,68,147,293,3981,245,2093,669,347,8105,537,28,0,497,0,0,0,0,132,76,992,12252,943,812,152,0,72,535,178,492,2511,35,2764,493,104,0,104,1263,199,1148,0,237,1642,79,376,222,317,0,259
Age,Age 35 to 39,570,185,0,2885,768,1245,0,56,9211,2046,0,0,532,79,0,249,0,148,39,1859,9350,134,603,0,45,0,197,0,0,4995,0,3571,543,0,86,210,832,450,222,0,275,2878,0,0,386,604,131,0
Age,Age 40 to 44,442,225,0,3546,189,1710,0,220,9136,161,267,0,0,0,0,0,298,21,0,2722,8923,218,499,0,275,0,0,0,449,3302,105,2049,524,232,183,81,540,253,82,0,87,1262,205,0,1257,308,74,0
Age,Age 45 to 49,0,177,0,3286,94,2013,562,72,8020,825,89,79,178,381,0,173,0,106,90,1275,7262,1034,0,0,0,0,0,238,965,3745,0,2720,690,70,0,0,1472,407,0,0,306,1511,184,0,261,447,0,55
Age,Age 50 to 54,360,126,0,2965,0,701,0,0,4660,907,0,0,505,180,62,0,0,0,0,164,3510,496,0,0,0,0,0,156,97,4010,0,2071,288,0,396,70,1082,386,480,0,172,771,0,0,1085,228,0,0
Age,Age 55 to 59,98,248,0,1226,0,604,0,0,4134,306,0,0,408,171,0,19,0,51,0,437,1867,0,0,0,0,0,0,156,0,1133,0,2299,280,63,0,233,227,164,0,0,107,191,57,273,609,480,0,0
Age,Age 60 to 64,0,71,0,545,80,165,0,146,3532,213,0,0,398,0,0,0,0,17,0,136,1165,0,268,0,106,0,0,55,71,1444,0,640,24,43,0,0,175,178,67,0,0,864,127,27,253,0,0,0
Age,Age 65 to 69,128,32,0,502,0,78,0,0,1679,0,0,0,188,0,0,0,0,18,0,457,612,89,0,0,0,0,0,0,0,418,0,876,0,93,0,0,25,73,0,0,0,190,0,0,184,94,0,0
Age,Age 70 to 74,69,207,0,482,0,218,0,0,704,0,0,0,0,0,0,0,0,0,0,157,128,109,0,0,0,36,0,0,0,391,0,236,0,0,0,0,177,46,0,0,0,348,245,0,250,0,0,0
Age,Age 75 to 79,0,277,0,133,0,157,0,0,761,0,0,0,0,0,0,0,0,0,0,52,342,0,0,0,0,0,0,73,0,62,0,718,31,0,0,0,134,0,0,0,0,195,0,0,85,0,0,0
Age,Age 80 to 84,0,0,0,155,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,130,0,509,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0
Age,Age 85 plus,0,0,0,1105,0,0,116,0,379,0,0,0,0,74,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,95,109,0,0
Gender Distribution,Female,1267,1690,46,17724,953,6509,669,589,37293,5160,1261,79,2276,1333,62,19,151,211,76,6191,31837,2876,1473,120,1412,36,685,822,1403,16205,140,14115,2084,669,683,394,4712,1387,1305,33,1202,7589,1064,403,5785,1822,424,364
Gender Distribution,Male,717,475,371,14070,608,5190,678,490,31123,2800,187,0,1480,465,131,574,298,517,129,5353,31259,1643,1708,152,1255,72,252,865,1033,13904,0,10253,1771,332,299,304,5604,2453,694,0,797,4369,255,273,2890,1370,0,55
Marital Status,Married,1513,993,211,16305,1131,7601,1347,155,36394,4298,722,79,2439,460,62,268,65,483,39,4688,34938,2786,2781,272,368,36,732,1262,1137,14486,140,13327,2677,441,591,559,5352,2202,1704,0,1077,7866,1204,403,4435,1941,424,334
Marital Status,Widowed,364,49,0,501,0,93,0,0,1668,260,0,0,119,0,0,0,0,0,0,95,771,0,0,0,0,0,0,0,0,1074,0,729,0,43,0,0,32,46,0,0,0,362,0,0,95,0,0,0
Marital Status,Divorced,0,559,0,4975,0,1044,0,164,7070,265,170,0,69,486,0,173,212,51,76,1821,5921,0,105,0,106,72,0,156,391,2610,0,2851,0,0,213,139,306,245,66,0,107,1428,58,273,135,161,0,0
Marital Status,Separated,0,228,0,586,0,94,0,146,5157,299,0,0,200,0,0,0,0,0,0,865,1738,0,0,0,0,0,0,0,54,783,0,728,218,63,0,0,330,0,93,0,0,66,0,0,228,298,0,0
Marital Status,Never married or under 15 years old,107,336,206,9427,430,2867,0,614,18127,2838,556,0,929,852,131,152,172,194,90,4075,19728,1733,295,0,2193,0,205,269,854,11156,0,6733,960,454,178,0,4296,1347,136,33,815,2236,57,0,3782,792,0,85
Citizenship,U.S. citizen by 0turalization,486,1128,144,13669,288,2856,1282,241,24652,2450,287,79,1964,640,62,173,212,127,115,2942,12417,1423,1609,0,140,36,613,724,125,8732,105,9476,1704,206,213,455,3133,1406,241,0,366,5554,674,403,2086,1280,350,85
Citizenship,Not a citizen of the U.S.,1498,1037,273,18125,1273,8843,65,838,43764,5510,1161,0,1792,1158,131,420,237,601,90,8602,50679,3096,1572,272,2527,72,324,963,2311,21377,35,14892,2151,795,769,243,7183,2434,1758,33,1633,6404,645,273,6589,1912,74,334
Year of Entry,Entered US before 2000,855,772,144,17935,231,6096,678,486,32767,2008,117,0,2073,764,0,422,222,178,129,4665,20898,1566,744,0,198,36,150,863,227,16244,105,14296,2370,820,713,594,2965,1626,215,0,366,7501,817,27,4591,1525,131,140
Year of Entry,Entered US in 2000 or later,1129,1393,273,13859,1330,5603,669,593,35649,5952,1331,79,1683,1034,193,171,227,550,76,6879,42198,2953,2437,272,2469,72,787,824,2209,13865,35,10072,1485,181,269,104,7351,2214,1784,33,1633,4457,502,649,4084,1667,293,279
Ability to speak English,Speaks English Less Than Very Well,1137,737,227,4950,181,6796,0,146,32050,3319,223,0,609,270,131,171,0,349,0,4109,35581,373,184,0,1733,0,127,695,1664,17024,0,10054,729,139,660,104,4894,2538,1175,0,513,2493,217,676,2559,1018,293,259
Educatio0l Attainment of population aged 25 or over,Less than high school,199,287,0,1358,0,3563,0,0,6313,494,0,0,382,74,0,0,0,0,0,1482,9038,131,523,0,0,0,0,0,0,6475,0,1815,70,199,0,70,1633,541,840,0,0,1125,206,0,385,526,0,0
Educatio0l Attainment of population aged 25 or over,High School Graduate/GED or Alter0tive Credential,318,207,21,2505,23,3424,0,326,18486,1273,45,0,392,236,0,0,86,322,90,2262,23606,342,84,0,93,0,0,788,1101,9277,0,6210,1058,0,74,0,2467,1091,374,0,40,938,175,273,623,844,0,20
Educatio0l Attainment of population aged 25 or over,Some College/Associate Degree,116,398,144,6495,272,979,0,170,11606,1682,534,0,392,323,0,173,65,0,0,1728,8040,652,216,0,318,0,0,558,326,5100,105,3734,619,219,461,304,2445,449,435,0,359,2584,340,376,2075,131,219,259
Educatio0l Attainment of population aged 25 or over,Bachelors Degree or Higher,1337,1045,174,16365,1081,2473,1347,583,21111,3340,28,79,2129,734,62,268,298,212,115,3657,12352,2014,2063,272,118,108,732,105,647,5262,35,9081,1499,232,447,324,1797,333,350,0,785,6183,548,27,3479,1217,205,55
Labor Force by Gender,Males In Civilian Labor Force,634,246,165,9947,480,4498,562,442,25118,2795,44,0,955,133,0,422,212,254,129,3907,27944,851,1708,152,1059,72,55,541,1033,11841,0,7939,1131,300,299,200,4669,2060,694,0,373,3791,255,273,1507,1137,0,55
Labor Force by Gender,Females In Civilian Labor Force,607,703,0,10981,578,4428,65,517,24600,3889,243,0,1653,836,62,0,151,21,76,3411,23087,556,732,120,1025,0,408,557,938,10971,105,9396,1617,272,361,324,3182,596,435,0,331,4762,637,376,3772,1196,219,364
Unemployment by Gender,Unemployed Males,0,0,0,682,0,162,0,0,1288,109,0,0,85,0,0,0,0,0,0,301,1849,0,0,152,48,0,0,0,0,990,0,590,283,0,74,0,0,324,0,0,0,191,0,0,0,298,0,0
Unemployment by Gender,Unemployed Females,364,0,0,1205,0,138,0,0,2835,100,0,0,93,0,0,0,0,0,0,0,2422,0,0,0,0,0,0,0,0,1054,0,787,88,0,0,0,187,158,67,0,0,334,0,0,537,222,0,85
Employment Type,Private Wage and Salary Workers,1066,1292,124,17449,696,4537,1231,429,37080,3990,455,0,2649,1290,62,422,449,310,205,5407,40500,1181,1314,91,2176,72,463,867,1642,17068,35,11803,2018,509,843,524,6411,2105,748,0,737,7020,919,649,4074,1910,219,334
Employment Type,Government Workers,126,50,165,2043,598,145,0,456,2143,50,437,0,362,203,131,0,0,0,0,696,929,243,603,152,0,0,197,32,54,332,105,920,231,0,139,0,119,94,82,0,332,1277,58,0,716,162,131,0
Employment Type,Self employed Not incorporated,442,0,0,3709,36,4801,0,194,8519,1802,0,0,59,0,0,0,0,148,0,1509,12046,402,707,29,0,36,0,0,337,5055,0,4801,249,98,0,104,1588,369,415,0,55,1195,119,0,1030,559,0,0
Employment Type,Self employed Incorporated,0,71,0,1310,0,157,0,0,5330,1053,0,79,20,0,0,0,0,0,0,964,1211,0,0,0,0,0,0,199,0,752,0,1615,242,0,0,0,262,44,0,0,87,369,0,0,72,41,0,0
Employment by Industry,"Accommodation and Food Services; and Arts, Entertainment and Recreation",448,0,21,2716,171,408,0,296,4753,223,44,0,543,0,0,0,0,51,129,260,11089,257,105,91,1730,0,0,512,492,2199,0,2224,270,0,178,0,882,429,0,0,182,285,0,649,566,174,0,279
Employment by Industry,Construction,0,0,0,444,0,2033,0,0,5916,969,0,0,0,0,0,0,0,148,0,2097,8763,0,707,0,0,0,0,0,0,4127,0,1907,306,0,0,0,1825,310,222,0,0,282,0,0,491,298,0,0
Employment by Industry,Education,126,98,46,1882,268,565,0,0,2176,256,409,0,499,624,131,0,0,0,0,499,1436,228,603,152,0,0,0,32,62,763,105,1172,175,10,183,0,624,94,0,0,559,1127,83,0,240,110,0,0
Employment by Industry,"Fi0nce, Insurance, and Real Estate",105,100,0,1954,0,389,0,64,4175,139,0,0,479,73,0,249,0,0,0,938,1577,79,0,0,0,0,0,41,0,725,0,1403,41,104,0,0,304,170,0,0,0,736,0,0,421,56,0,55
Employment by Industry,Health Care & Social Assistance,375,500,0,3705,277,443,669,0,4669,326,0,0,321,322,0,0,0,0,76,561,3706,205,732,0,0,0,0,204,54,1334,0,2129,137,128,139,71,603,314,66,0,82,429,478,0,293,882,0,0
Employment by Industry,Information,0,0,0,479,85,156,0,0,957,97,0,0,83,0,0,0,0,0,0,0,1158,0,0,0,0,0,0,0,0,91,0,376,57,0,0,0,214,0,0,0,0,308,171,0,0,86,0,0
Employment by Industry,Manufacturing,229,125,0,1407,57,509,0,0,2586,737,0,0,314,100,0,0,86,132,0,0,2710,623,0,0,118,0,0,0,639,2109,0,539,572,70,160,139,492,220,99,0,201,1291,90,0,170,0,0,0
