,State Code,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56
Population,Population,130,63,3036,124,36548,2668,14894,343,1921,62940,9285,1341,807,6231,1449,1134,179,280,1563,162,9443,55109,4563,1145,343,1112,488,1659,1684,29364,522,24210,5154,209,1729,557,2118,11289,267,3090,230,506,13092,3613,295,4320,3189,217,782,99
Age,Age 0 to 4,0,0,0,0,245,0,0,0,0,660,0,0,0,0,0,0,0,0,0,0,968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,100,0,0,0,0,0,0,0
Age,Age 05 to 09,0,0,145,0,276,0,0,0,0,1215,0,0,0,0,0,0,0,0,37,0,269,460,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,245,0,120,0,0,659,0,0,0,0,0,0,0
Age,Age 10 to 19,130,0,186,0,1379,0,322,0,0,4156,1193,154,0,1489,131,0,0,0,38,23,786,5238,606,0,0,0,0,261,65,2941,0,299,125,0,84,0,0,461,0,353,23,0,640,298,60,606,0,0,267,0
Age,Age 20 to 24,0,0,389,0,1542,0,405,14,312,4162,435,113,309,617,51,0,0,208,0,0,403,3633,254,117,125,458,0,0,243,2491,0,691,884,0,0,0,71,689,0,153,0,41,325,614,38,0,409,0,0,0
Age,Age 25 to 29,0,0,527,0,4362,0,2004,0,205,5545,1140,0,373,312,701,268,0,0,753,0,2313,8347,600,200,0,0,0,229,111,3001,0,2028,673,183,143,216,485,1392,71,307,0,0,1057,0,0,754,290,0,0,0
Age,Age 30 to 34,0,0,745,0,7459,755,2356,0,288,8413,1227,48,66,858,0,628,88,72,308,0,517,8828,466,257,98,225,0,285,383,4825,174,3238,1046,0,0,32,189,2666,131,540,131,193,1641,598,0,566,557,163,0,0
Age,Age 35 to 39,0,0,340,124,3919,601,2249,0,187,7477,1411,230,0,222,121,0,0,0,303,139,1353,5974,955,272,0,120,0,198,76,2296,0,3995,422,0,876,52,616,1515,0,702,0,45,1895,216,138,543,758,0,156,0
Age,Age 40 to 44,0,0,327,0,4281,59,2266,64,231,6011,793,330,0,815,0,0,0,0,111,0,509,7441,375,114,0,37,0,204,581,3247,191,1981,165,26,182,0,0,506,65,191,0,0,1617,529,0,497,414,0,0,0
Age,Age 45 to 49,0,63,0,0,3829,0,2904,115,59,8322,751,0,59,513,15,238,0,0,0,0,846,4218,226,0,0,100,0,0,0,2833,0,3235,491,0,0,131,104,488,0,280,0,54,1189,428,0,236,257,0,305,45
Age,Age 50 to 54,0,0,114,0,3401,890,1144,150,51,5367,1706,0,0,557,81,0,0,0,0,0,690,5018,82,185,68,91,0,140,47,2881,157,3110,507,0,396,126,58,1618,0,204,76,173,2987,557,59,224,396,0,54,54
Age,Age 55 to 59,0,0,150,0,1535,67,1134,0,80,3889,298,169,0,163,113,0,0,0,0,0,355,3550,999,0,52,81,261,214,133,1613,0,2363,665,0,48,0,55,178,0,102,0,0,352,268,0,0,108,0,0,0
Age,Age 60 to 64,0,0,0,0,1048,296,110,0,0,1525,331,135,0,0,163,0,0,0,13,0,267,760,0,0,0,0,0,64,45,773,0,1257,0,0,0,0,0,246,0,0,0,0,141,105,0,261,0,0,0,0
Age,Age 65 to 69,0,0,67,0,1442,0,0,0,0,3224,0,162,0,239,0,0,91,0,0,0,112,663,0,0,0,0,0,64,0,878,0,347,0,0,0,0,0,450,0,0,0,0,205,0,0,169,0,0,0,0
Age,Age 70 to 74,0,0,46,0,944,0,0,0,0,1394,0,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,227,0,0,680,0,1140,0,0,0,0,0,214,0,0,0,0,0,0,0,93,0,0,0,0
Age,Age 75 to 79,0,0,0,0,152,0,0,0,508,848,0,0,0,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,269,176,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0
Age,Age 80 to 84,0,0,0,0,350,0,0,0,0,310,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,0,0,0,0,296,325,0,0,0,0,54,0,0,14,0,0,0,0
