,State Code,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,29,30,31,32,33,34,35,36,37,38,39,40,41,42,44,45,47,48,49,50,51,53,54,55,56
Population,Population,772,554,1885,334,35664,2534,15130,240,2762,68154,9122,613,175,3583,1686,564,1061,735,1485,363,5788,61786,2196,1612,1374,616,279,1851,1795,29642,565,29313,3717,860,3399,318,2265,5545,1554,3364,848,14772,3828,309,4799,5888,259,1139,20
Age,Age 0 to 4,0,0,33,0,182,0,0,0,0,474,73,0,0,0,0,0,0,0,0,0,62,126,0,0,181,0,0,0,0,0,0,255,0,0,224,0,0,0,0,0,0,167,0,0,0,0,0,0,0
Age,Age 05 to 09,0,0,0,0,336,226,0,0,658,819,0,0,0,0,0,0,0,0,0,0,472,642,95,0,111,0,0,0,0,230,0,182,63,0,0,0,0,0,0,0,0,241,62,0,62,0,0,0,0
Age,Age 10 to 19,134,113,54,124,1435,67,501,172,329,4472,492,0,0,254,318,0,0,279,74,0,399,3146,44,294,26,124,0,117,0,1650,0,1265,49,0,95,0,174,47,0,195,0,751,255,0,0,571,0,71,0
Age,Age 20 to 24,38,0,0,0,1913,613,914,0,44,3564,803,0,0,513,149,127,108,65,0,134,148,3592,238,102,30,298,0,310,0,984,0,1344,674,805,645,0,101,74,0,0,0,722,313,0,165,995,0,228,0
Age,Age 25 to 29,0,0,71,0,2854,365,1864,0,0,6462,275,0,102,221,307,59,0,0,202,0,599,8588,189,457,85,0,0,430,125,2447,130,2627,117,55,128,0,0,806,103,967,274,1371,543,0,243,1383,136,330,0
Age,Age 30 to 34,0,235,358,90,7291,173,2894,0,72,6933,2089,297,0,186,61,0,106,80,122,0,989,12315,140,340,0,0,0,447,107,4493,0,4916,979,0,333,0,291,1297,0,758,123,1879,199,0,1929,337,0,286,0
Age,Age 35 to 39,0,0,385,120,6633,345,1399,0,611,8375,799,0,73,250,44,0,647,0,122,0,900,9251,197,271,22,0,173,64,346,3349,104,4358,554,0,341,0,205,444,176,52,144,1061,369,0,783,138,0,0,0
Age,Age 40 to 44,172,95,136,0,2234,305,1304,0,129,6980,726,0,0,476,133,378,0,39,540,229,835,9284,575,0,349,0,106,231,472,5006,0,3139,517,0,258,0,191,997,0,107,0,1648,367,257,445,301,0,0,20
Age,Age 45 to 49,364,111,350,0,3769,211,2357,68,244,6037,1449,72,0,1106,91,0,0,32,173,0,139,7570,200,52,260,0,0,0,427,3568,0,4236,0,0,338,0,238,522,412,76,184,2056,302,0,105,1195,12,0,0
